"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"1653","Sp140",1.63718309824537e-35,-7.33579346866017,0.008,0.292,1.93385651935483e-33,"Sp140"
"1654","Gm5580",7.29467166837791e-27,-7.37032751431792,0.001,0.125,6.07074181401882e-25,"Gm5580"
"1655","Dcc",2.09629463857298e-46,-7.39363249745885,0.01,0.375,3.04004233378005e-44,"Dcc"
"1656","Dkk1",0.000116253657757932,-7.40269949262684,0.002,0.042,0.00195047803571642,"Dkk1"
"1657","Gm11238",4.10035795220709e-30,-7.40795573467142,0,0.083,3.57487755511769e-28,"Gm11238"
"1658","Olfr374",1.40077762499328e-45,-7.41024979302271,0.002,0.208,2.01148920326242e-43,"Olfr374"
"1659","Sel1l2",1.50924560840178e-43,-7.41660630365074,0.004,0.25,1.92225395010964e-41,"Sel1l2"
"1660","Fam124a",3.26128017494405e-32,-7.41669796310877,0.01,0.292,3.34041753303535e-30,"Fam124a"
"1661","Gm50284",4.10035795220709e-30,-7.45561764995154,0,0.083,3.57487755511769e-28,"Gm50284"
"1662","Dnah7c",3.93867068058743e-20,-7.46236465021498,0.018,0.292,2.81413216871044e-18,"Dnah7c"
"1663","H2bfm",2.31522111924173e-20,-7.48247802553248,0.001,0.083,1.73015529252723e-18,"H2bfm"
"1664","Usp17ld",4.10035795220709e-30,-7.53854728295479,0,0.083,3.57487755511769e-28,"Usp17ld"
"1665","Gm13335",3.6909667396681e-39,-7.56695553669207,0.001,0.167,4.46789998643956e-37,"Gm13335"
"1666","Inpp4b",2.42426236256891e-37,-7.57545975829997,0.008,0.292,2.91050580529073e-35,"Inpp4b"
"1667","Gm43391",4.10035795220709e-30,-7.57707574740491,0,0.083,3.57487755511769e-28,"Gm43391"
"1668","Gm4981",4.10035795220709e-30,-7.57707574740491,0,0.083,3.57487755511769e-28,"Gm4981"
"1669","Gm49507",6.2255365278488e-47,-7.58894309635543,0.001,0.167,9.21064985084862e-45,"Gm49507"
"1670","Arg2",2.04090422664031e-116,-7.59823949499786,0.012,0.708,9.3416013148752e-114,"Arg2"
"1671","Gm8332",2.37371054513724e-44,-7.61652582452203,0,0.125,3.07679100483408e-42,"Gm8332"
"1672","AC133103.5",7.81323586842976e-16,-7.61857416431651,0,0.042,3.94622295741002e-14,"AC133103.5"
"1673","6530403H02Rik",7.38474541686977e-76,-7.64242372658085,0.006,0.417,1.96662483856167e-73,"6530403H02Rik"
"1674","Apol7b",1.39707285338948e-58,-7.65026564623368,0,0.167,2.37941000972044e-56,"Apol7b"
"1675","A530040E14Rik",2.11714601843779e-33,-7.70403802602844,0.001,0.125,2.24708969072887e-31,"A530040E14Rik"
"1676","Gm26797",2.37371054513724e-44,-7.71078186906743,0,0.125,3.07679100483408e-42,"Gm26797"
"1677","Gm39094",5.82256750560779e-47,-7.7330442479675,0.001,0.167,8.79207693346776e-45,"Gm39094"
"1678","Vmn1r227",2.37371054513724e-44,-7.7561780474111,0,0.125,3.07679100483408e-42,"Vmn1r227"
"1679","Olfr118",2.31522111924173e-20,-7.80147637908763,0.001,0.083,1.73015529252723e-18,"Olfr118"
"1680","Gm13962",2.37371054513724e-44,-7.81259116366927,0,0.125,3.07679100483408e-42,"Gm13962"
"1681","Gm28940",9.69270951475063e-69,-7.82694237639916,0.007,0.417,2.11894203376944e-66,"Gm28940"
"1682","Gm47509",7.07558133906761e-31,-7.84437206867237,0.01,0.292,7.19694721342523e-29,"Gm47509"
"1683","Lmx1a",2.7095985766957e-47,-7.84618998445057,0.005,0.292,4.3138576470502e-45,"Lmx1a"
"1684","4930584F24Rik",1.39707285338948e-58,-7.8777051549497,0,0.167,2.37941000972044e-56,"4930584F24Rik"
"1685","AC125149.3",4.10035795220709e-30,-7.89450397109548,0,0.083,3.57487755511769e-28,"AC125149.3"
"1686","Epm2a",6.46748906627735e-29,-7.89624063631266,0.015,0.333,5.5723124913979e-27,"Epm2a"
"1687","Spdye4b",4.10035795220709e-30,-7.92389099411745,0,0.083,3.57487755511769e-28,"Spdye4b"
"1688","Cpb2",5.29493084064519e-84,-7.94686071704164,0.002,0.333,1.52068337299863e-81,"Cpb2"
"1689","Rbms3",9.90777313600454e-49,-7.96710239945522,0.01,0.375,1.59471596838526e-46,"Rbms3"
"1690","Gm4778",4.10035795220709e-30,-7.96757650664826,0,0.083,3.57487755511769e-28,"Gm4778"
"1691","Olfr881",4.10035795220709e-30,-7.9860200408336,0,0.083,3.57487755511769e-28,"Olfr881"
"1692","Gm43263",4.10035795220709e-30,-7.98632722418022,0,0.083,3.57487755511769e-28,"Gm43263"
"1693","Gm48399",4.45219048279591e-52,-8.02881632128461,0.001,0.208,7.24569266683463e-50,"Gm48399"
"1694","Gm12153",4.10035795220709e-30,-8.03512832559438,0,0.083,3.57487755511769e-28,"Gm12153"
"1695","Gm44593",3.30209030732483e-39,-8.04450727643279,0.001,0.167,4.03047639428223e-37,"Gm44593"
"1696","1700003I16Rik",5.82256750560779e-47,-8.0553513486421,0.001,0.167,8.79207693346776e-45,"1700003I16Rik"
"1697","Gm47739",4.10035795220709e-30,-8.06348890750942,0,0.083,3.57487755511769e-28,"Gm47739"
"1698","Slfn2",2.37371054513724e-44,-8.09219071197121,0,0.125,3.07679100483408e-42,"Slfn2"
"1699","Phf11a",1.39707285338948e-58,-8.09655045543411,0,0.167,2.37941000972044e-56,"Phf11a"
"1700","Gm4858",5.82256750560779e-47,-8.12803171290072,0.001,0.167,8.79207693346776e-45,"Gm4858"
"1701","Adh7",2.37371054513724e-44,-8.13720170965018,0,0.125,3.07679100483408e-42,"Adh7"
"1702","Gm12531",3.30209030732483e-39,-8.1529173326847,0.001,0.167,4.03047639428223e-37,"Gm12531"
"1703","Zfp352",4.10035795220709e-30,-8.15301744635525,0,0.083,3.57487755511769e-28,"Zfp352"
"1704","Gm44736",1.39707285338948e-58,-8.1693566310018,0,0.167,2.37941000972044e-56,"Gm44736"
"1705","Gm41654",5.82256750560779e-47,-8.20454439195339,0.001,0.167,8.79207693346776e-45,"Gm41654"
"1706","Gm6502",1.39707285338948e-58,-8.22769329287919,0,0.167,2.37941000972044e-56,"Gm6502"
"1707","Usp9y",6.41084939609031e-71,-8.23117270813355,0.003,0.333,1.42272289552325e-68,"Usp9y"
"1708","Gm40662",1.2691672880167e-33,-8.23860009593168,0.002,0.167,1.47535660853815e-31,"Gm40662"
"1709","Gabra1",1.04734161171803e-60,-8.24434338879208,0.001,0.208,2.04538834491119e-58,"Gabra1"
"1710","1810062G17Rik",1.17283226068392e-74,-8.2554418760992,0.001,0.25,3.01376738986621e-72,"1810062G17Rik"
"1711","Gm38642",2.54494259662309e-97,-8.28385870595687,0.002,0.375,9.55789082377907e-95,"Gm38642"
"1712","Speer4cos",2.37371054513724e-44,-8.30276870938071,0,0.125,3.07679100483408e-42,"Speer4cos"
"1713","Pramel7",8.0629687212372e-27,-8.32731208243972,0.001,0.125,6.63473611572816e-25,"Pramel7"
"1714","Gm26691",1.81695759656125e-83,-8.36009837100548,0.003,0.375,5.11788036862166e-81,"Gm26691"
"1715","Lgals4",1.77184865261475e-100,-8.38246874873419,0.028,0.875,7.0141262742833e-98,"Lgals4"
"1716","Gm19434",7.29467166837791e-27,-8.38510329833045,0.001,0.125,6.07074181401882e-25,"Gm19434"
"1717","Ccl3",8.14548220596201e-73,-8.38636788159462,0,0.208,1.83549042878039e-70,"Ccl3"
"1718","Rdh1",1.98840820877253e-33,-8.38927023322886,0.001,0.125,2.17344888312621e-31,"Rdh1"
"1719","Drr1",1.98840820877253e-33,-8.3904293313892,0.001,0.125,2.17344888312621e-31,"Drr1"
"1720","Gm12702",4.64998467815893e-87,-8.40779467863939,0,0.25,1.36216651161988e-84,"Gm12702"
"1721","Zswim2",1.30404669936482e-88,-8.44365798747065,0.001,0.292,4.15225478382533e-86,"Zswim2"
"1722","Gm12114",8.96333818662842e-117,-8.44438445820117,0.001,0.375,4.23503272321118e-114,"Gm12114"
"1723","Nat8f2",1.98840820877253e-33,-8.4469479318599,0.001,0.125,2.17344888312621e-31,"Nat8f2"
"1724","Olfr376",8.14548220596201e-73,-8.49606267772394,0,0.208,1.83549042878039e-70,"Olfr376"
"1725","Gm21847",2.37371054513724e-44,-8.50511292018267,0,0.125,3.07679100483408e-42,"Gm21847"
"1726","Gm28826",1.39707285338948e-58,-8.55228171006113,0,0.167,2.37941000972044e-56,"Gm28826"
"1727","Vmn2r94",2.37371054513724e-44,-8.57232117832808,0,0.125,3.07679100483408e-42,"Vmn2r94"
"1728","Ccser1",1.62851715021838e-64,-8.5784853201513,0.019,0.583,3.26751927386967e-62,"Ccser1"
"1729","Gm12790",1.56801675533598e-64,-8.59442068814315,0.003,0.292,3.18982519658417e-62,"Gm12790"
"1730","Gm35974",5.82256750560779e-47,-8.61072538293963,0.001,0.167,8.79207693346776e-45,"Gm35974"
"1731","AU019990",2.01946968567017e-54,-8.65760929962204,0.006,0.333,3.32350252651809e-52,"AU019990"
"1732","Gm428",8.14548220596201e-73,-8.66152575934623,0,0.208,1.83549042878039e-70,"Gm428"
"1733","Gm47404",1.39707285338948e-58,-8.69200451575183,0,0.167,2.37941000972044e-56,"Gm47404"
"1734","Ubtfl1",4.64998467815893e-87,-8.69321896289445,0,0.25,1.36216651161988e-84,"Ubtfl1"
"1735","Gm16243",1.39707285338948e-58,-8.69370619921089,0,0.167,2.37941000972044e-56,"Gm16243"
"1736","Gm21319",5.54384337123686e-120,-8.70057063576956,0.001,0.417,2.80002323650022e-117,"Gm21319"
"1737","Gm12800",8.14548220596201e-73,-8.71647539631027,0,0.208,1.83549042878039e-70,"Gm12800"
"1738","Gm49575",1.17283226068392e-74,-8.8125036391328,0.001,0.25,3.01376738986621e-72,"Gm49575"
"1739","Gm48799",1.39707285338948e-58,-8.90105932908783,0,0.167,2.37941000972044e-56,"Gm48799"
"1740","Zscan4b",8.14548220596201e-73,-8.92557842503579,0,0.208,1.83549042878039e-70,"Zscan4b"
"1741","Cacna1s",2.36808881942449e-65,-8.93337038406638,0.001,0.25,4.88526717438176e-63,"Cacna1s"
"1742","B020004J07Rik",1.39707285338948e-58,-8.93631730870517,0,0.167,2.37941000972044e-56,"B020004J07Rik"
"1743","Gm13964",9.90960597122869e-103,-8.9775860496218,0.001,0.333,4.14702853315962e-100,"Gm13964"
"1744","Usp17lb",4.35419178058771e-58,-8.99478254927828,0.002,0.25,7.24725534207593e-56,"Usp17lb"
"1745","5430402O13Rik",5.00307748728956e-97,-9.01268824613465,0.004,0.458,1.83200189890826e-94,"5430402O13Rik"
"1746","Gm12724",8.79407740643799e-78,-9.01688609934394,0.004,0.375,2.38531206985365e-75,"Gm12724"
"1747","Slc9a9",7.68049891441423e-79,-9.09458248673418,0.001,0.292,2.12257108678161e-76,"Slc9a9"
"1748","Gm44739",1.39707285338948e-58,-9.099337750268,0,0.167,2.37941000972044e-56,"Gm44739"
"1749","Gm21762",8.14548220596201e-73,-9.15609902327796,0,0.208,1.83549042878039e-70,"Gm21762"
"1750","Gm45659",8.14548220596201e-73,-9.1624867466517,0,0.208,1.83549042878039e-70,"Gm45659"
"1751","Defb25",8.14548220596201e-73,-9.19516530716477,0,0.208,1.83549042878039e-70,"Defb25"
"1752","Gm13119",1.00464088039707e-173,-9.21740291234024,0.001,0.542,8.65586763245636e-171,"Gm13119"
"1753","Sp110",1.78494638558799e-92,-9.24338448043718,0.001,0.333,6.37661212431886e-90,"Sp110"
"1754","Chrm3",1.41869152652189e-65,-9.26512918674756,0.008,0.417,2.96851068413802e-63,"Chrm3"
"1755","Gm48754",1.85866569119335e-97,-9.32505896444812,0.002,0.375,7.16417799444973e-95,"Gm48754"
"1756","Gm20234",9.19815238405978e-103,-9.32935077622553,0.001,0.333,3.96250994027422e-100,"Gm20234"
"1757","Zscan4e",4.64998467815893e-87,-9.33923108517996,0,0.25,1.36216651161988e-84,"Zscan4e"
"1758","AF067061",1.12625228891784e-88,-9.36325443018622,0.001,0.292,3.74914028994992e-86,"AF067061"
"1759","Gm40910",1.12625228891784e-88,-9.36494048616056,0.001,0.292,3.74914028994992e-86,"Gm40910"
"1760","Usp17le",6.29169427589877e-109,-9.3903988970589,0.003,0.458,2.79255897148755e-106,"Usp17le"
"1761","Abcb5",3.00136733295911e-173,-9.47047597419624,0.004,0.708,2.44227929588067e-170,"Abcb5"
"1762","Popdc3",7.76949610933245e-92,-9.53027879824025,0.005,0.458,2.70951927412839e-89,"Popdc3"
"1763","Tmem92",3.24209005100471e-145,-9.57295299426656,0.001,0.458,1.97862054071108e-142,"Tmem92"
"1764","Gm44693",1.30404669936482e-88,-9.66706411367453,0.001,0.292,4.15225478382533e-86,"Gm44693"
"1765","Gm14742",4.64998467815893e-87,-9.67087698573091,0,0.25,1.36216651161988e-84,"Gm14742"
"1766","Gm16368",7.23998195045077e-130,-9.70737445996568,0,0.375,3.78728627243759e-127,"Gm16368"
"1767","Gm33466",4.11822647714071e-58,-9.71650556681873,0.002,0.25,6.93329462191724e-56,"Gm33466"
"1768","Gm38258",1.79632251596238e-159,-9.80308736439999,0.001,0.5,1.31553679456505e-156,"Gm38258"
"1769","Zscan4-ps3",4.24651612049926e-152,-9.87586392753261,0.002,0.542,2.70429224421533e-149,"Zscan4-ps3"
"1770","Gm4340",2.58284253087869e-101,-9.93209508512512,0,0.292,1.05085818193834e-98,"Gm4340"
"1771","Gm12794",1.76297483568911e-158,-9.97581763325269,0,0.458,1.17374056446992e-155,"Gm12794"
"1772","BC147527",2.37371054513724e-44,-10.0551683685906,0,0.125,3.07679100483408e-42,"BC147527"
"1773","Gm8016",9.7679675343116e-61,-10.0970540662196,0.001,0.208,1.93339757398732e-58,"Gm8016"
"1774","BC080695",7.35212266468676e-174,-10.5121320032946,0.001,0.542,7.17910271131113e-171,"BC080695"
"1775","Zscan4-ps2",2.57953618440135e-233,-10.8716311289458,0.001,0.75,1.88912332464633e-229,"Zscan4-ps2"
"1776","Gm8994",2.8844760540867e-194,-10.9569969161134,0.002,0.667,4.22489207642079e-191,"Gm8994"
"1777","Zscan4-ps1",7.23998195045077e-130,-10.9584989387365,0,0.375,3.78728627243759e-127,"Zscan4-ps1"
"1778","Zscan4c",1.46490518637432e-198,-10.9793036307352,0.003,0.708,2.38405180720273e-195,"Zscan4c"
"1779","Tcstv3",6.2255365278488e-47,-11.014078332707,0.001,0.167,9.21064985084862e-45,"Tcstv3"
"1780","Usp17la",4.40135476007249e-134,-11.0229105603022,0.001,0.458,2.4794862757993e-131,"Usp17la"
"1781","Gm2022",7.9490874695966e-174,-11.1047139526972,0.001,0.542,7.27689276044883e-171,"Gm2022"
"1782","Zscan4d",4.45931427658744e-187,-11.1670993214894,0.004,0.75,4.66539830065544e-184,"Zscan4d"
"1783","Usp17lc",3.63852407030132e-144,-11.254848158184,0,0.417,2.13173848230814e-141,"Usp17lc"
"1784","Ankrd22",1.42346443809197e-159,-11.2934597610571,0.001,0.5,1.09734124340701e-156,"Ankrd22"
"1785","Gm5788",1.76297483568911e-158,-11.4099013568015,0,0.458,1.17374056446992e-155,"Gm5788"
"1786","Gm2035",3.69639065986345e-187,-11.692048540225,0,0.542,4.16469492269384e-184,"Gm2035"
"1787","Gm2056",1.59747303750137e-201,-11.7064634252369,0,0.583,3.34259822575464e-198,"Gm2056"
"1788","B020031M17Rik",7.70784884020547e-117,-11.783618593442,0.001,0.375,3.76322873208298e-114,"B020031M17Rik"
"1789","Gm4027",3.56555924429766e-188,-11.7883597157013,0.001,0.583,4.74770420465707e-185,"Gm4027"
"1790","Gm5662",1.07037314075697e-199,-12.0725284824168,0.006,0.833,1.95971942408342e-196,"Gm5662"
"1791","Gm2016",4.5122399935897e-260,-12.1047258525223,0.001,0.792,6.60907791861083e-256,"Gm2016"
"1792","Gm8300",4.55864785090761e-213,-12.3553445478475,0.007,0.917,1.33541030144487e-209,"Gm8300"
"1793","Gm20767",1.27609680468087e-208,-12.5846833274796,0.004,0.792,3.11516498302679e-205,"Gm20767"
"1794","Gm5039",1.38136443845124e-222,-12.8001445290817,0.004,0.833,6.74428164333178e-219,"Gm5039"
"1795","Gm21761",2.6609238601414e-187,-13.224907201679,0.007,0.833,3.24787931495759e-184,"Gm21761"
"1796","Gm21818",7.04929780507912e-217,-13.4878513415019,0.001,0.667,2.58127662377485e-213,"Gm21818"
